customer_id,Last_Order_Date,Frequency,Monetary,Total_Profit,Recency,R_Score,F_Score,M_Score,RFM_Score,Segment,customer_name,gender,age,city,region_id,signup_date,customer_segment
CUST-09554,2026-01-26,2,6540.1,2395.25,207,4,4,5,445,Champions,Kavya Reddy,Female,31,Silchar,REG-06,2021-08-13,Consumer
CUST-09555,2024-05-25,2,3799.6499999999996,1147.1100000000001,818,2,4,4,244,At Risk,Suresh Reddy,Male,29,Panaji,REG-01,2021-12-19,Consumer
CUST-09556,2025-12-07,1,2286.15,1043.16,257,3,3,2,332,Hibernating,Amit Patel,Male,56,Chennai,REG-03,2022-06-29,Small Business
CUST-09557,2025-09-23,2,3913.25,1417.61,332,3,4,4,344,Loyal Customers,Aarav Kulkarni,Male,18,Mumbai,REG-01,2021-04-10,Consumer
CUST-09558,2025-08-07,1,2747.0,1195.14,379,3,3,3,333,Loyal Customers,Arjun Nair,Male,42,Trivandrum,REG-03,2024-05-05,Small Business
CUST-09559,2026-06-05,1,1967.1,501.8,77,5,3,2,532,Potential Loyalists,Aarohi Verma,Female,27,Nashik,REG-01,2023-06-23,Consumer
CUST-09560,2024-09-09,2,5885.7,2187.38,711,2,4,5,245,At Risk,Aanya Choudhury,Female,30,Delhi,REG-02,2020-10-20,Consumer
CUST-09561,2025-07-30,5,14150.15,5859.55,387,3,5,5,355,Loyal Customers,Aadhya Das,Female,30,Visakhapatnam,REG-03,2021-09-22,Consumer
CUST-09562,2022-02-15,1,3919.6,1438.5900000000001,1648,1,3,4,134,Can't Lose Them,Rajesh Joshi,Male,25,Chennai,REG-03,2021-02-14,Corporate
CUST-09563,2022-10-07,1,1899.0,896.29,1414,1,3,2,132,At Risk,Sunita Chopra,Female,40,Vadodara,REG-01,2021-08-14,Consumer
CUST-09564,2022-08-30,1,2580.15,886.66,1452,1,3,3,133,At Risk,Karan Chopra,Male,49,Pune,REG-01,2021-09-09,Small Business
CUST-09565,2021-04-07,2,5152.65,1702.48,1962,1,4,4,144,Can't Lose Them,Avani Menon,Female,39,Bhubaneswar,REG-04,2021-02-01,Small Business
CUST-09566,2026-02-18,2,7413.1,2377.64,184,4,4,5,445,Champions,Advaith Saxena,Male,35,Mumbai,REG-01,2025-11-08,Consumer
CUST-09567,2026-07-24,2,5041.75,1729.49,28,5,4,4,544,Champions,Vikram Pillai,Male,23,Surat,REG-01,2025-12-10,Small Business
CUST-09568,2025-11-20,1,2199.0,768.34,274,3,3,2,332,Hibernating,Priyanka Patel,Female,39,Panaji,REG-01,2021-08-28,Consumer
CUST-09569,2026-03-04,1,2332.5,867.41,170,4,3,2,432,Potential Loyalists,Suresh Rao,Male,57,Chennai,REG-03,2025-12-18,Consumer
CUST-09570,2024-08-12,1,3801.6,938.34,739,2,3,4,234,At Risk,Vivaan Pillai,Male,29,Lucknow,REG-02,2023-09-25,Consumer
CUST-09571,2026-02-21,1,1776.55,785.52,181,4,3,2,432,Potential Loyalists,Deepak Das,Male,29,Ahmedabad,REG-01,2025-08-29,Consumer
CUST-09572,2025-04-28,1,2563.1,1218.62,480,2,3,2,232,At Risk,Pranav Choudhury,Male,27,Nashik,REG-01,2021-01-16,Consumer
CUST-09573,2025-11-06,1,2713.15,902.3399999999999,288,3,3,3,333,Loyal Customers,Shreya Gupta,Female,28,Dibrugarh,REG-06,2023-11-14,Consumer
CUST-09574,2021-10-25,1,2756.5,1110.56,1761,1,3,3,133,At Risk,Nikhil Menon,Male,18,Asansol,REG-04,2021-03-14,Corporate
CUST-09575,2024-01-22,2,2329.1,979.77,942,1,4,2,142,Can't Lose Them,Sara Choudhury,Female,38,Kanpur,REG-02,2023-06-12,Corporate
CUST-09576,2026-02-13,1,992.5,383.71999999999997,189,4,3,1,431,Potential Loyalists,Swati Kapoor,Other,24,Mysore,REG-03,2026-02-02,Consumer
CUST-09577,2026-07-15,1,1010.55,515.27,37,5,3,1,531,Potential Loyalists,Atharv Joshi,Male,18,Noida,REG-02,2025-09-11,Small Business
CUST-09578,2026-03-21,3,7322.1,2387.31,153,4,5,5,455,Champions,Advaith Joshi,Male,42,Kanpur,REG-02,2021-11-22,Small Business
CUST-09579,2022-09-25,1,1227.5,393.83,1426,1,3,1,131,At Risk,Vivaan Mishra,Male,22,Ranchi,REG-04,2021-07-29,Small Business
CUST-09580,2026-08-05,1,1624.0,622.25,16,5,3,1,531,Potential Loyalists,Nikhil Menon,Male,30,Mumbai,REG-01,2025-09-19,Consumer
CUST-09581,2026-05-03,1,1928.1,790.8399999999999,110,4,3,2,432,Potential Loyalists,Sara Reddy,Female,50,Hyderabad,REG-03,2026-01-11,Consumer
CUST-09582,2024-11-09,1,2418.55,1064.1999999999998,650,2,3,2,232,At Risk,Avani Rao,Female,18,Nashik,REG-01,2024-09-21,Corporate
CUST-09583,2026-05-02,4,10391.4,3636.76,111,4,5,5,455,Champions,Kavya Das,Female,18,Panaji,REG-01,2023-03-03,Consumer
CUST-09584,2026-07-27,1,2972.0,1162.27,25,5,3,3,533,Loyal Customers,Shaurya Verma,Male,36,Bhubaneswar,REG-04,2026-04-20,Consumer
CUST-09585,2026-04-01,1,3261.1,1287.6100000000001,142,4,3,3,433,Loyal Customers,Ishaan Reddy,Male,46,Bhubaneswar,REG-04,2023-07-25,Consumer
CUST-09586,2024-08-18,1,4796.0,1900.1200000000001,733,2,3,4,234,At Risk,Ira Bose,Female,18,Surat,REG-01,2024-04-09,Consumer
CUST-09587,2026-08-06,3,5221.05,2060.95,15,5,5,4,554,Champions,Sneha Mehta,Female,38,Patna,REG-04,2026-05-29,Corporate
CUST-09588,2025-03-24,2,3556.55,1270.83,515,2,4,3,243,At Risk,Krishna Shah,Male,40,Cuttack,REG-04,2023-10-30,Small Business
CUST-09589,2026-04-13,1,1586.55,538.3,130,4,3,1,431,Potential Loyalists,Shaurya Trivedi,Male,18,Ahmedabad,REG-01,2025-08-06,Consumer
CUST-09590,2022-09-11,2,5988.2,2084.38,1440,1,4,5,145,Can't Lose Them,Deepak Patel,Other,42,Nagpur,REG-01,2021-09-24,Small Business
CUST-09591,2025-09-20,2,3180.65,1307.77,335,3,4,3,343,Loyal Customers,Vivaan Patel,Male,43,Pune,REG-01,2023-02-19,Corporate
CUST-09592,2023-09-16,1,1380.0,460.34,1070,1,3,1,131,At Risk,Deepika Malhotra,Other,30,Visakhapatnam,REG-03,2021-03-04,Corporate
CUST-09593,2026-08-15,2,2836.25,982.1999999999999,6,5,4,3,543,Loyal Customers,Shreya Das,Female,47,Howrah,REG-04,2026-04-19,Consumer
CUST-09594,2026-02-20,2,3586.6499999999996,1206.62,182,4,4,3,443,Loyal Customers,Neha Mishra,Female,46,Mumbai,REG-01,2025-06-21,Small Business
CUST-09595,2026-03-25,1,1449.0,466.01,149,4,3,1,431,Potential Loyalists,Shaurya Rao,Male,35,Delhi,REG-02,2020-06-22,Corporate
CUST-09596,2026-06-09,2,7612.3,2930.49,73,5,4,5,545,Champions,Deepika Chopra,Female,29,Vadodara,REG-01,2024-12-29,Consumer
CUST-09597,2026-07-21,2,2802.1,965.15,31,5,4,3,543,Loyal Customers,Saanvi Chopra,Female,23,Ujjain,REG-05,2020-06-08,Consumer
CUST-09598,2025-08-11,2,3160.85,752.4200000000001,375,3,4,3,343,Loyal Customers,Swati Saxena,Female,33,Ujjain,REG-05,2024-06-28,Corporate
CUST-09599,2023-11-13,1,3258.05,1086.47,1012,1,3,3,133,At Risk,Preeti Bhat,Female,40,Visakhapatnam,REG-03,2022-08-19,Consumer
CUST-09600,2025-08-21,1,2579.65,956.71,365,3,3,3,333,Loyal Customers,Saanvi Deshmukh,Female,30,Coimbatore,REG-03,2021-09-15,Consumer
CUST-09601,2026-04-17,1,1215.1,454.54,126,4,3,1,431,Potential Loyalists,Krishna Pandey,Male,18,Pune,REG-01,2025-12-22,Consumer
CUST-09602,2025-06-06,1,1496.1,582.76,441,3,3,1,331,Hibernating,Dhruv Pillai,Male,47,Kochi,REG-03,2020-10-10,Consumer
CUST-09603,2026-05-13,2,4222.05,1885.01,100,4,4,4,444,Champions,Abhishek Reddy,Male,36,Patna,REG-04,2021-01-16,Consumer
CUST-09604,2026-02-23,2,6946.5,3089.2400000000002,179,4,4,5,445,Champions,Myra Mehta,Female,29,Gwalior,REG-05,2025-03-18,Consumer
CUST-09605,2026-03-20,6,13516.6,4484.72,154,4,5,5,455,Champions,Kabir Joshi,Male,43,Bhubaneswar,REG-04,2020-12-05,Consumer
CUST-09606,2025-09-25,1,1514.0,563.24,330,3,3,1,331,Hibernating,Nikhil Deshmukh,Male,50,Dibrugarh,REG-06,2023-09-17,Consumer
CUST-09607,2026-03-07,1,2560.0,899.4100000000001,167,4,3,2,432,Potential Loyalists,Aarohi Mishra,Female,18,Kanpur,REG-02,2024-06-07,Consumer
CUST-09608,2024-10-12,3,4626.0,1953.53,678,2,5,4,254,At Risk,Aarohi Chopra,Female,38,Dibrugarh,REG-06,2020-10-06,Consumer
CUST-09609,2025-11-20,1,2455.0,913.01,274,3,3,2,332,Hibernating,Kabir Reddy,Male,18,Indore,REG-05,2025-04-22,Consumer
CUST-09610,2026-01-30,1,2577.55,752.35,203,4,3,2,432,Potential Loyalists,Aadhya Singh,Female,39,Pune,REG-01,2023-12-28,Corporate
CUST-09611,2026-08-06,3,5888.3,2162.61,15,5,5,5,555,Champions,Karan Kumar,Male,35,Nagpur,REG-01,2025-09-15,Consumer
CUST-09612,2026-04-25,2,6589.65,2338.27,118,4,4,5,445,Champions,Riya Chopra,Female,40,Chennai,REG-03,2026-01-31,Consumer
CUST-09613,2026-06-03,4,11203.05,3594.42,79,5,5,5,555,Champions,Avani Singh,Female,28,Delhi,REG-02,2025-04-22,Corporate
CUST-09614,2026-06-29,2,3261.2,1377.04,53,5,4,3,543,Loyal Customers,Pranav Chopra,Male,18,Gwalior,REG-05,2025-06-11,Corporate
CUST-09615,2024-02-08,1,2904.3,783.51,925,1,3,3,133,At Risk,Neha Nair,Female,29,Hyderabad,REG-03,2022-10-11,Consumer
CUST-09616,2025-05-22,2,4310.25,1805.8000000000002,456,2,4,4,244,At Risk,Vihaan Sharma,Male,38,Bilaspur,REG-05,2021-04-18,Corporate
CUST-09617,2022-02-16,1,3564.1,1496.43,1647,1,3,3,133,At Risk,Aditya Reddy,Male,45,Ludhiana,REG-02,2021-03-18,Small Business
CUST-09618,2026-06-22,4,10109.4,3314.08,60,5,5,5,555,Champions,Suresh Gupta,Male,21,Ranchi,REG-04,2025-03-08,Consumer
CUST-09619,2026-06-25,1,3108.0,1307.69,57,5,3,3,533,Loyal Customers,Pranav Joshi,Male,45,Chennai,REG-03,2026-04-24,Corporate
CUST-09620,2026-04-26,1,1160.0,534.1600000000001,117,4,3,1,431,Potential Loyalists,Simran Reddy,Female,26,Asansol,REG-04,2024-08-26,Small Business
CUST-09621,2026-02-24,3,7112.700000000001,3108.61,178,4,5,5,455,Champions,Amit Aggarwal,Male,37,Gurgaon,REG-02,2024-05-26,Consumer
CUST-09622,2026-04-07,4,11583.3,4135.38,136,4,5,5,455,Champions,Advaith Joshi,Male,28,Kochi,REG-03,2021-09-21,Corporate
CUST-09623,2026-07-12,4,11802.1,4476.67,40,5,5,5,555,Champions,Rohan Kumar,Male,36,Jabalpur,REG-05,2023-05-26,Small Business
CUST-09624,2025-08-19,4,7528.7,2640.04,367,3,5,5,355,Loyal Customers,Anika Nair,Female,43,Raipur,REG-05,2023-11-09,Consumer
CUST-09625,2025-11-15,2,5692.1,2296.85,279,3,4,4,344,Loyal Customers,Abhishek Bhat,Male,20,Mysore,REG-03,2021-05-14,Consumer
CUST-09626,2025-02-28,1,1366.1,382.78000000000003,539,2,3,1,231,At Risk,Vihaan Kulkarni,Male,26,Kanpur,REG-02,2024-08-26,Corporate
CUST-09627,2026-03-14,1,2169.0,808.18,160,4,3,2,432,Potential Loyalists,Dhruv Pillai,Male,36,Surat,REG-01,2026-02-08,Consumer
CUST-09628,2026-04-21,1,2912.05,1073.04,122,4,3,3,433,Loyal Customers,Kabir Gupta,Male,60,Mumbai,REG-01,2025-08-29,Small Business
CUST-09629,2026-01-31,1,2958.65,1117.6599999999999,202,4,3,3,433,Loyal Customers,Manish Malhotra,Male,24,Chandigarh,REG-02,2023-01-12,Consumer
CUST-09630,2025-01-22,1,4052.5,1761.32,576,2,3,4,234,At Risk,Arjun Bose,Male,56,Cuttack,REG-04,2022-06-03,Consumer
CUST-09631,2026-01-26,1,2275.55,818.27,207,4,3,2,432,Potential Loyalists,Arjun Singh,Male,56,Ludhiana,REG-02,2024-12-26,Consumer
CUST-09632,2025-11-06,1,1381.0,531.21,288,3,3,1,331,Hibernating,Shreya Reddy,Female,32,Ludhiana,REG-02,2025-09-25,Consumer
CUST-09633,2026-03-23,1,1673.55,451.07,151,4,3,1,431,Potential Loyalists,Vihaan Reddy,Male,30,Nagpur,REG-01,2021-11-22,Consumer
CUST-09634,2026-04-21,1,2540.55,1323.42,122,4,3,2,432,Potential Loyalists,Deepak Mehta,Male,26,Ujjain,REG-05,2025-12-09,Consumer
CUST-09635,2026-03-13,3,8180.45,3847.85,161,4,5,5,455,Champions,Tanvi Bose,Female,33,Gurgaon,REG-02,2025-07-12,Consumer
CUST-09636,2024-10-03,2,4085.9,1639.97,687,2,4,4,244,At Risk,Kabir Nair,Male,18,Kanpur,REG-02,2024-06-03,Corporate
CUST-09637,2024-05-11,1,3392.5,1395.04,832,2,3,3,233,At Risk,Krishna Verma,Male,33,Noida,REG-02,2021-02-10,Consumer
CUST-09638,2025-05-03,2,6381.8,2361.87,475,2,4,5,245,At Risk,Rahul Deshmukh,Male,50,Vadodara,REG-01,2024-06-27,Consumer
CUST-09639,2025-06-22,1,4334.0,1730.41,425,3,3,4,334,Loyal Customers,Pari Pandey,Female,27,Ahmedabad,REG-01,2023-10-10,Consumer
CUST-09640,2022-01-21,1,2873.65,1134.43,1673,1,3,3,133,At Risk,Avani Mukherjee,Female,31,Coimbatore,REG-03,2021-04-03,Consumer
CUST-09641,2025-03-21,1,2073.0,842.27,518,2,3,2,232,At Risk,Karan Trivedi,Male,18,Howrah,REG-04,2021-12-10,Consumer
CUST-09642,2023-09-11,1,915.5,380.87,1075,1,3,1,131,At Risk,Deepak Patel,Male,38,Cuttack,REG-04,2021-05-07,Consumer
CUST-09643,2024-08-29,1,5169.0,1855.47,722,2,3,4,234,At Risk,Aarohi Shah,Other,36,Mumbai,REG-01,2022-04-23,Corporate
CUST-09644,2024-02-25,1,3806.0,1755.8,908,1,3,4,134,Can't Lose Them,Rahul Deshmukh,Male,34,Gurgaon,REG-02,2022-06-02,Corporate
CUST-09645,2023-09-10,2,2495.65,1100.3899999999999,1076,1,4,2,142,Can't Lose Them,Aditya Menon,Male,31,Bhopal,REG-05,2022-10-31,Small Business
CUST-09646,2026-07-26,2,6094.15,2287.14,26,5,4,5,545,Champions,Amit Aggarwal,Male,30,Nagpur,REG-01,2025-01-16,Consumer
CUST-09647,2026-01-24,2,2825.0,1016.76,209,4,4,3,443,Loyal Customers,Diya Pandey,Female,39,Hyderabad,REG-03,2025-12-17,Consumer
CUST-09648,2026-08-11,3,5107.85,1714.75,10,5,5,4,554,Champions,Dhruv Nair,Male,33,Lucknow,REG-02,2022-04-25,Small Business
CUST-09649,2024-12-04,1,3661.8,1263.36,625,2,3,3,233,At Risk,Vihaan Shah,Male,37,Mysore,REG-03,2024-07-07,Consumer
CUST-09650,2025-08-08,1,3462.5,1314.81,378,3,3,3,333,Loyal Customers,Kavya Rao,Female,36,Gurgaon,REG-02,2025-07-15,Consumer
CUST-09651,2026-02-01,1,5019.0,1684.55,201,4,3,4,434,Loyal Customers,Aditya Shah,Male,46,Cuttack,REG-04,2021-06-15,Consumer
CUST-09652,2026-02-17,2,6223.4,1995.21,185,4,4,5,445,Champions,Aditya Bose,Male,41,Silchar,REG-06,2023-08-19,Consumer
CUST-09653,2026-02-17,1,749.2,163.47,185,4,3,1,431,Potential Loyalists,Rohan Gupta,Male,36,Kochi,REG-03,2022-05-13,Consumer
CUST-09654,2025-11-30,1,1382.0,652.08,264,3,3,1,331,Hibernating,Aarav Iyer,Male,50,Panaji,REG-01,2024-01-11,Small Business
CUST-09655,2025-04-08,1,1448.0,556.6,500,2,3,1,231,At Risk,Angel Kulkarni,Female,38,Shillong,REG-06,2020-12-21,Consumer
CUST-09656,2026-05-13,1,1608.55,710.84,100,4,3,1,431,Potential Loyalists,Aditya Bose,Male,48,Bangalore,REG-03,2024-09-07,Corporate
CUST-09657,2026-06-12,2,2922.2,1409.87,70,5,4,3,543,Loyal Customers,Arjun Reddy,Male,40,Visakhapatnam,REG-03,2025-04-29,Consumer
CUST-09658,2021-07-28,1,1426.05,544.84,1850,1,3,1,131,At Risk,Shaurya Gupta,Male,18,Surat,REG-01,2021-07-20,Consumer
CUST-09659,2026-06-18,3,7236.65,2667.98,64,5,5,5,555,Champions,Myra Das,Female,48,Mysore,REG-03,2026-01-17,Consumer
CUST-09660,2026-05-01,5,11544.8,4657.65,112,4,5,5,455,Champions,Neha Menon,Female,35,Coimbatore,REG-03,2026-03-02,Consumer
CUST-09661,2024-08-29,7,22033.6,8341.19,722,2,5,5,255,At Risk,Ishaan Malhotra,Male,33,Ujjain,REG-05,2021-09-16,Consumer
CUST-09662,2026-07-29,1,3970.1,1526.27,23,5,3,4,534,Loyal Customers,Saanvi Pandey,Female,37,Vadodara,REG-01,2024-11-30,Consumer
CUST-09663,2026-03-10,2,4790.5,1939.09,164,4,4,4,444,Champions,Kavya Mehta,Female,30,Cuttack,REG-04,2022-10-28,Consumer
CUST-09664,2025-11-13,1,5619.75,2285.43,281,3,3,4,334,Loyal Customers,Ayaan Bhat,Male,36,Nagpur,REG-01,2023-03-02,Consumer
CUST-09665,2022-05-25,1,2133.05,899.92,1549,1,3,2,132,At Risk,Anand Deshmukh,Male,27,Panaji,REG-01,2020-10-28,Consumer
CUST-09666,2025-05-27,1,1552.55,478.61,451,3,3,1,331,Hibernating,Aditya Bose,Male,48,Mumbai,REG-01,2024-04-08,Consumer
CUST-09667,2026-07-12,2,5618.85,2097.27,40,5,4,4,544,Champions,Kabir Chopra,Male,32,Silchar,REG-06,2020-08-23,Corporate
CUST-09668,2022-10-27,1,1755.55,567.13,1394,1,3,1,131,At Risk,Sai Pandey,Male,29,Delhi,REG-02,2021-03-23,Consumer
CUST-09669,2026-06-15,2,7643.6,2677.4300000000003,67,5,4,5,545,Champions,Ishaan Pillai,Male,23,Mysore,REG-03,2025-06-17,Consumer
CUST-09670,2023-04-16,2,2878.1,1193.4,1223,1,4,3,143,Can't Lose Them,Arjun Kulkarni,Male,36,Guwahati,REG-06,2021-04-07,Corporate
CUST-09671,2026-02-06,2,3569.1,1500.0,196,4,4,3,443,Loyal Customers,Navya Gupta,Female,36,Silchar,REG-06,2025-12-19,Consumer
CUST-09672,2025-05-01,1,3601.65,1420.17,477,2,3,3,233,At Risk,Rohan Reddy,Male,38,Indore,REG-05,2021-10-23,Small Business
CUST-09673,2026-03-25,1,4377.15,1762.97,149,4,3,4,434,Loyal Customers,Sneha Malhotra,Female,22,Pune,REG-01,2025-11-30,Consumer
CUST-09674,2026-07-31,1,1357.0,603.04,21,5,3,1,531,Potential Loyalists,Aanya Verma,Female,18,Bhubaneswar,REG-04,2022-12-03,Corporate
CUST-09675,2026-08-15,1,3085.0,1174.1399999999999,6,5,3,3,533,Loyal Customers,Rohan Trivedi,Male,40,Bhubaneswar,REG-04,2022-10-17,Consumer
CUST-09676,2024-03-03,1,1104.05,277.3,901,1,3,1,131,At Risk,Dhruv Bose,Male,50,Surat,REG-01,2023-12-31,Consumer
CUST-09677,2024-11-01,2,6252.55,2299.14,658,2,4,5,245,At Risk,Neha Nair,Female,22,Gurgaon,REG-02,2023-08-15,Corporate
CUST-09678,2026-08-01,1,3916.6,1203.19,20,5,3,4,534,Loyal Customers,Arjun Kumar,Male,51,Raipur,REG-05,2025-10-14,Consumer
CUST-09679,2022-07-30,1,1792.5,679.7,1483,1,3,2,132,At Risk,Deepika Reddy,Female,37,Surat,REG-01,2022-03-12,Consumer
CUST-09680,2024-02-07,1,1494.0,589.36,926,1,3,1,131,At Risk,Abhishek Shah,Male,33,Kochi,REG-03,2022-06-09,Consumer
CUST-09681,2026-07-13,1,4219.3,1538.43,39,5,3,4,534,Loyal Customers,Myra Bose,Female,29,Panaji,REG-01,2026-05-02,Consumer
CUST-09682,2024-03-09,2,4458.0,1401.27,895,1,4,4,144,Can't Lose Them,Shreya Shah,Female,18,Nashik,REG-01,2022-11-14,Consumer
CUST-09683,2026-04-04,1,2321.1,647.53,139,4,3,2,432,Potential Loyalists,Sneha Saxena,Female,44,Bhopal,REG-05,2026-03-13,Corporate
CUST-09684,2023-11-20,1,2412.4,1003.4499999999999,1005,1,3,2,132,At Risk,Neha Aggarwal,Female,25,Shillong,REG-06,2023-08-28,Corporate
CUST-09685,2025-11-19,1,2379.55,736.04,275,3,3,2,332,Hibernating,Ananya Nair,Female,25,Ahmedabad,REG-01,2025-04-27,Small Business
CUST-09686,2026-07-29,2,1835.15,737.1600000000001,23,5,4,2,542,Potential Loyalists,Vikram Kulkarni,Male,44,Gurgaon,REG-02,2026-03-02,Consumer
CUST-09687,2024-03-23,1,2360.0,988.88,881,1,3,2,132,At Risk,Aarav Menon,Male,18,Visakhapatnam,REG-03,2023-05-09,Consumer
CUST-09688,2023-07-01,1,1873.6499999999999,549.53,1147,1,3,2,132,At Risk,Aarav Pandey,Male,18,Patna,REG-04,2023-01-01,Consumer
CUST-09689,2025-04-13,1,2372.1,1015.23,495,2,3,2,232,At Risk,Atharv Pandey,Male,33,Panaji,REG-01,2024-04-08,Consumer
CUST-09690,2025-04-06,1,2953.2,922.68,502,2,3,3,233,At Risk,Diya Iyer,Female,37,Chandigarh,REG-02,2021-12-30,Corporate
CUST-09691,2025-09-23,1,637.0,171.38,332,3,3,1,331,Hibernating,Deepika Deshmukh,Female,39,Jabalpur,REG-05,2022-01-23,Consumer
CUST-09692,2026-08-01,3,9257.65,3584.4,20,5,5,5,555,Champions,Rajesh Reddy,Male,30,Vadodara,REG-01,2026-05-24,Consumer
CUST-09693,2026-03-01,2,6700.4,2658.44,173,4,4,5,445,Champions,Atharv Joshi,Male,61,Imphal,REG-06,2022-11-14,Consumer
CUST-09694,2025-01-25,3,8327.3,3086.73,573,2,5,5,255,At Risk,Ayaan Das,Male,31,Pune,REG-01,2021-08-13,Corporate
CUST-09695,2024-08-04,1,4499.5,1956.3799999999999,747,2,3,4,234,At Risk,Myra Gupta,Female,31,Nagpur,REG-01,2023-03-31,Consumer
CUST-09696,2026-03-10,1,1618.0,568.51,164,4,3,1,431,Potential Loyalists,Manish Das,Male,25,Jaipur,REG-02,2025-05-21,Consumer
CUST-09697,2025-08-30,1,1863.55,596.28,356,3,3,2,332,Hibernating,Gaurav Mishra,Male,35,Mysore,REG-03,2021-05-22,Consumer
CUST-09698,2026-05-11,4,14669.4,5518.56,102,4,5,5,455,Champions,Ayaan Saxena,Male,40,Indore,REG-05,2024-07-09,Consumer
CUST-09699,2024-02-02,1,2098.0,855.98,931,1,3,2,132,At Risk,Deepika Saxena,Female,47,Delhi,REG-02,2021-10-15,Consumer
CUST-09700,2025-01-19,1,2603.6499999999996,1121.83,579,2,3,3,233,At Risk,Diya Mehta,Female,18,Kolkata,REG-04,2023-02-20,Corporate
CUST-09701,2022-03-15,1,2599.6,1109.0900000000001,1620,1,3,3,133,At Risk,Abhishek Reddy,Male,31,Gurgaon,REG-02,2020-09-05,Small Business
CUST-09702,2025-12-18,2,5863.25,2865.27,246,3,4,5,345,Loyal Customers,Ananya Singh,Female,38,Nashik,REG-01,2022-12-23,Small Business
CUST-09703,2025-07-12,1,1349.15,601.79,405,3,3,1,331,Hibernating,Pari Mishra,Female,40,Nagpur,REG-01,2020-11-09,Small Business
CUST-09704,2025-05-17,1,3738.0,1318.65,461,2,3,4,234,At Risk,Advik Kapoor,Male,34,Silchar,REG-06,2025-01-21,Consumer
CUST-09705,2024-07-02,1,1822.0,713.14,780,2,3,2,232,At Risk,Dhruv Sharma,Male,39,Trivandrum,REG-03,2023-08-07,Consumer
CUST-09706,2026-08-14,3,5198.55,2229.44,7,5,5,4,554,Champions,Aditi Reddy,Female,25,Bilaspur,REG-05,2026-02-17,Corporate
CUST-09707,2025-05-06,3,5527.2,2345.35,472,2,5,4,254,At Risk,Pranav Rao,Male,51,Silchar,REG-06,2022-04-24,Consumer
CUST-09708,2022-02-09,1,2258.0,924.31,1654,1,3,2,132,At Risk,Neha Saxena,Female,44,Guwahati,REG-06,2020-08-13,Consumer
CUST-09709,2025-10-07,5,12606.6,5199.7,318,3,5,5,355,Loyal Customers,Diya Pillai,Female,19,Kochi,REG-03,2024-01-02,Consumer
CUST-09710,2022-06-12,1,4022.6,1311.65,1531,1,3,4,134,Can't Lose Them,Ananya Shah,Female,22,Lucknow,REG-02,2021-11-09,Consumer
CUST-09711,2025-04-20,2,5794.3,1592.26,488,2,4,4,244,At Risk,Ishaan Mishra,Male,22,Trivandrum,REG-03,2022-07-23,Corporate
CUST-09712,2023-03-22,1,2056.1,766.28,1248,1,3,2,132,At Risk,Aanya Aggarwal,Female,41,Ujjain,REG-05,2023-02-19,Corporate
CUST-09713,2024-06-08,1,1511.5,574.47,804,2,3,1,231,At Risk,Preeti Bose,Female,19,Ujjain,REG-05,2022-08-17,Consumer
CUST-09714,2025-06-25,1,1565.55,579.4,422,3,3,1,331,Hibernating,Suresh Bose,Male,30,Gwalior,REG-05,2021-03-17,Corporate
CUST-09715,2024-07-06,1,3518.05,1344.22,776,2,3,3,233,At Risk,Ira Bose,Female,39,Noida,REG-02,2021-03-30,Consumer
CUST-09716,2024-11-12,1,2139.0,878.3199999999999,647,2,3,2,232,At Risk,Nikhil Iyer,Other,33,Asansol,REG-04,2023-03-30,Small Business
CUST-09717,2026-07-27,1,2067.0,783.6800000000001,25,5,3,2,532,Potential Loyalists,Priyanka Mishra,Female,36,Nagpur,REG-01,2024-08-14,Small Business
CUST-09718,2022-11-30,1,1024.65,381.75,1360,1,3,1,131,At Risk,Pooja Singh,Female,22,Delhi,REG-02,2020-12-30,Consumer
CUST-09719,2026-07-19,3,6399.0,2601.32,33,5,5,5,555,Champions,Advaith Sharma,Male,40,Ahmedabad,REG-01,2025-01-30,Consumer
CUST-09720,2025-02-12,1,1723.55,813.65,555,2,3,1,231,At Risk,Kabir Bhat,Male,27,Cuttack,REG-04,2023-11-06,Corporate
CUST-09721,2026-01-18,3,5044.75,1664.21,215,4,5,4,454,Champions,Swati Pillai,Female,30,Vadodara,REG-01,2025-07-27,Consumer
CUST-09722,2026-07-04,1,2345.05,660.55,48,5,3,2,532,Potential Loyalists,Simran Sharma,Female,36,Shillong,REG-06,2026-03-22,Consumer
CUST-09723,2023-07-17,1,1994.15,751.34,1131,1,3,2,132,At Risk,Navya Mehta,Female,35,Cuttack,REG-04,2020-07-04,Consumer
CUST-09724,2026-06-20,1,1359.0,718.63,62,5,3,1,531,Potential Loyalists,Angel Kumar,Female,34,Hyderabad,REG-03,2023-02-01,Corporate
CUST-09725,2026-08-01,3,5481.55,2202.7200000000003,20,5,5,4,554,Champions,Vivaan Menon,Male,25,Nashik,REG-01,2022-01-29,Corporate
CUST-09726,2026-08-08,1,2073.1,771.36,13,5,3,2,532,Potential Loyalists,Priyanka Kapoor,Female,30,Dibrugarh,REG-06,2026-05-18,Consumer
CUST-09727,2024-09-03,2,4311.35,1552.26,717,2,4,4,244,At Risk,Manish Pandey,Male,34,Bangalore,REG-03,2021-07-04,Small Business
CUST-09728,2025-12-22,1,1039.6,380.63,242,3,3,1,331,Hibernating,Saanvi Shah,Female,18,Delhi,REG-02,2025-11-29,Corporate
